,country_x,region_x,percent_mc,percent_cli,survey_date
102,Brazil,Rio de Janeiro,0.848293,0.009219,20200811
103,Brazil,Rio de Janeiro,0.846261,0.004016,20200812
104,Brazil,Rio de Janeiro,0.848265,0.020855,20200813
105,Brazil,Rio de Janeiro,0.837619,0.0136,20200814
106,Brazil,Rio de Janeiro,0.850209,0.015577,20200815
107,Brazil,Rio de Janeiro,0.83362,0.006301,20200816
108,Brazil,Rio de Janeiro,0.826663,0.014404,20200817
109,Brazil,Rio de Janeiro,0.862867,0.014996,20200818
110,Brazil,Rio de Janeiro,0.870223,0.009943,20200819
111,Brazil,Rio de Janeiro,0.863591,0.025142,20200820
112,Brazil,Rio de Janeiro,0.851979,0.0,20200821
113,Brazil,Rio de Janeiro,0.869701,0.005119,20200822
114,Brazil,Rio de Janeiro,0.864833,0.010893,20200823
115,Brazil,Rio de Janeiro,0.876961,0.006085,20200824
116,Brazil,Rio de Janeiro,0.849939,0.007722,20200825
117,Brazil,Rio de Janeiro,0.861376,0.008729,20200826
118,Brazil,Rio de Janeiro,0.842829,0.015628,20200827
119,Brazil,Rio de Janeiro,0.814955,0.008591,20200828
120,Brazil,Rio de Janeiro,0.839602,0.012452,20200829
121,Brazil,Rio de Janeiro,0.867761,0.015343,20200830
122,Brazil,Rio de Janeiro,0.856631,0.015678,20200831
123,Brazil,Rio de Janeiro,0.845993,0.018699,20200901
124,Brazil,Rio de Janeiro,0.843151,0.011365,20200902
125,Brazil,Rio de Janeiro,0.870801,0.009565,20200903
126,Brazil,Rio de Janeiro,0.856856,0.011942,20200904
127,Brazil,Rio de Janeiro,0.816883,0.013522,20200905
128,Brazil,Rio de Janeiro,0.832209,0.012211,20200906
129,Brazil,Rio de Janeiro,0.867279,0.010631,20200907
130,Brazil,Rio de Janeiro,0.816044,0.017224,20200908
131,Brazil,Rio de Janeiro,0.860442,0.011792,20200909
132,Brazil,Rio de Janeiro,0.850997,0.020719,20200910
133,Brazil,Rio de Janeiro,0.837661,0.018154,20200911
134,Brazil,Rio de Janeiro,0.845637,0.025589,20200912
135,Brazil,Rio de Janeiro,0.82902,0.003491,20200913
136,Brazil,Rio de Janeiro,0.845199,0.008177,20200914
137,Brazil,Rio de Janeiro,0.844329,0.015632,20200915
138,Brazil,Rio de Janeiro,0.847204,0.015594,20200916
139,Brazil,Rio de Janeiro,0.867242,0.004611,20200917
140,Brazil,Rio de Janeiro,0.815616,0.017992,20200918
141,Brazil,Rio de Janeiro,0.804564,0.018087,20200919
142,Brazil,Rio de Janeiro,0.825151,0.008451,20200920
143,Brazil,Rio de Janeiro,0.851208,0.009932,20200921
144,Brazil,Rio de Janeiro,0.838397,0.015977,20200922
145,Brazil,Rio de Janeiro,0.851709,0.006632,20200923
146,Brazil,Rio de Janeiro,0.838999,0.007429,20200924
147,Brazil,Rio de Janeiro,0.868323,0.008244,20200925
148,Brazil,Rio de Janeiro,0.830307,0.010776,20200926
149,Brazil,Rio de Janeiro,0.846598,0.020364,20200927
150,Brazil,Rio de Janeiro,0.825006,0.009404,20200928
151,Brazil,Rio de Janeiro,0.826493,0.025987,20200929
152,Brazil,Rio de Janeiro,0.8471,0.023784,20200930
153,Brazil,Rio de Janeiro,0.84946,0.013133,20201001
154,Brazil,Rio de Janeiro,0.853598,0.015791,20201002
155,Brazil,Rio de Janeiro,0.830316,0.009633,20201003
156,Brazil,Rio de Janeiro,0.847325,0.010528,20201004
157,Brazil,Rio de Janeiro,0.823187,0.006206,20201005
158,Brazil,Rio de Janeiro,0.81795,0.015456,20201006
159,Brazil,Rio de Janeiro,0.825431,0.006563,20201007
160,Brazil,Rio de Janeiro,0.817489,0.011418,20201008
161,Brazil,Rio de Janeiro,0.855423,0.009009,20201009
162,Brazil,Rio de Janeiro,0.814178,0.017364,20201010
163,Brazil,Rio de Janeiro,0.825257,0.006688,20201011
164,Brazil,Rio de Janeiro,0.851534,0.009516,20201012
165,Brazil,Rio de Janeiro,0.834217,0.013222,20201013
166,Brazil,Rio de Janeiro,0.849642,0.013342,20201014
167,Brazil,Rio de Janeiro,0.841975,0.015925,20201015
168,Brazil,Rio de Janeiro,0.82895,0.010406,20201016
169,Brazil,Rio de Janeiro,0.87006,0.008038,20201017
170,Brazil,Rio de Janeiro,0.819456,0.017811,20201018
171,Brazil,Rio de Janeiro,0.799654,0.016401,20201019
172,Brazil,Rio de Janeiro,0.845366,0.019976,20201020
173,Brazil,Rio de Janeiro,0.820172,0.021122,20201021
174,Brazil,Rio de Janeiro,0.819547,0.017719,20201022
175,Brazil,Rio de Janeiro,0.846503,0.025412,20201023
176,Brazil,Rio de Janeiro,0.823547,0.017098,20201024
177,Brazil,Rio de Janeiro,0.855066,0.009399,20201025
178,Brazil,Rio de Janeiro,0.779845,0.01033,20201026
179,Brazil,Rio de Janeiro,0.781543,0.01939,20201027
180,Brazil,Rio de Janeiro,0.829031,0.02145,20201028
181,Brazil,Rio de Janeiro,0.838984,0.013026,20201029
182,Brazil,Rio de Janeiro,0.850517,0.021264,20201030
183,Brazil,Rio de Janeiro,0.837009,0.006859,20201031
184,Brazil,Rio de Janeiro,0.836311,0.020341,20201101
185,Brazil,Rio de Janeiro,0.810176,0.012232,20201102
186,Brazil,Rio de Janeiro,0.818357,0.02243,20201103
187,Brazil,Rio de Janeiro,0.807605,0.01353,20201104
188,Brazil,Rio de Janeiro,0.80742,0.022604,20201105
189,Brazil,Rio de Janeiro,0.817544,0.015288,20201106
190,Brazil,Rio de Janeiro,0.844501,0.021927,20201107
191,Brazil,Rio de Janeiro,0.820578,0.022757,20201108
192,Brazil,Rio de Janeiro,0.793274,0.018293,20201109
193,Brazil,Rio de Janeiro,0.851829,0.026274,20201110
194,Brazil,Rio de Janeiro,0.821922,0.015679,20201111
195,Brazil,Rio de Janeiro,0.850473,0.017803,20201112
196,Brazil,Rio de Janeiro,0.851357,0.025136,20201113
197,Brazil,Rio de Janeiro,0.868084,0.005616,20201114
198,Brazil,Rio de Janeiro,0.859812,0.015293,20201115
199,Brazil,Rio de Janeiro,0.847914,0.02439,20201116
200,Brazil,Rio de Janeiro,0.858606,0.025286,20201117
201,Brazil,Rio de Janeiro,0.804923,0.024273,20201118
202,Brazil,Rio de Janeiro,0.82819,0.022262,20201119
203,Brazil,Rio de Janeiro,0.852849,0.025405,20201120
204,Brazil,Rio de Janeiro,0.811577,0.018601,20201121
205,Brazil,Rio de Janeiro,0.805319,0.021588,20201122
206,Brazil,Rio de Janeiro,0.834495,0.028762,20201123
207,Brazil,Rio de Janeiro,0.804367,0.024348,20201124
208,Brazil,Rio de Janeiro,0.82681,0.024528,20201125
209,Brazil,Rio de Janeiro,0.836648,0.037618,20201126
210,Brazil,Rio de Janeiro,0.824781,0.045866,20201127
211,Brazil,Rio de Janeiro,0.826283,0.0291,20201128
212,Brazil,Rio de Janeiro,0.826326,0.035921,20201129
213,Brazil,Rio de Janeiro,0.81453,0.029081,20201130
214,Brazil,Rio de Janeiro,0.824698,0.027517,20201201
215,Brazil,Rio de Janeiro,0.839745,0.023105,20201202
216,Brazil,Rio de Janeiro,0.836071,0.021963,20201203
217,Brazil,Rio de Janeiro,0.823934,0.024005,20201204
218,Brazil,Rio de Janeiro,0.846665,0.026191,20201205
219,Brazil,Rio de Janeiro,0.814885,0.02403,20201206
220,Brazil,Rio de Janeiro,0.826769,0.036088,20201207
221,Brazil,Rio de Janeiro,0.852915,0.022883,20201208
222,Brazil,Rio de Janeiro,0.862297,0.032384,20201209
223,Brazil,Rio de Janeiro,0.827813,0.02661,20201210
224,Brazil,Rio de Janeiro,0.869566,0.028789,20201211
225,Brazil,Rio de Janeiro,0.848414,0.016656,20201212
226,Brazil,Rio de Janeiro,0.838741,0.020436,20201213
227,Brazil,Rio de Janeiro,0.839702,0.029482,20201214
228,Brazil,Rio de Janeiro,0.848617,0.023817,20201215
229,Brazil,Rio de Janeiro,0.834061,0.020091,20201216
230,Brazil,Rio de Janeiro,0.857265,0.033322,20201217
231,Brazil,Rio de Janeiro,0.851098,0.021913,20201218
232,Brazil,Rio de Janeiro,0.848319,0.018946,20201219
233,Brazil,Rio de Janeiro,0.858116,0.020372,20201220
234,Brazil,Rio de Janeiro,0.87586,0.028634,20201221
235,Brazil,Rio de Janeiro,0.866868,0.021609,20201222
236,Brazil,Rio de Janeiro,0.878705,0.02404,20201223
237,Brazil,Rio de Janeiro,0.85596,0.027677,20201224
238,Brazil,Rio de Janeiro,0.860294,0.021862,20201225
239,Brazil,Rio de Janeiro,0.852751,0.019583,20201226
240,Brazil,Rio de Janeiro,0.843677,0.025202,20201227
241,Brazil,Rio de Janeiro,0.852442,0.027049,20201228
242,Brazil,Rio de Janeiro,0.856926,0.020756,20201229
243,Brazil,Rio de Janeiro,0.831139,0.026718,20201230
244,Brazil,Rio de Janeiro,0.8658,0.023457,20201231
245,Brazil,Rio de Janeiro,0.827448,0.024452,20210101
246,Brazil,Rio de Janeiro,0.855,0.027226,20210102
247,Brazil,Rio de Janeiro,0.82334,0.023995,20210104
248,Brazil,Rio de Janeiro,0.832058,0.027914,20210105
249,Brazil,Rio de Janeiro,0.855837,0.025418,20210106
250,Brazil,Rio de Janeiro,0.840224,0.022174,20210107
251,Brazil,Rio de Janeiro,0.846892,0.02091,20210108
252,Brazil,Rio de Janeiro,0.842897,0.021836,20210109
253,Brazil,Rio de Janeiro,0.822779,0.021394,20210110
254,Brazil,Rio de Janeiro,0.847134,0.019035,20210111
255,Brazil,Rio de Janeiro,0.850091,0.018745,20210112
256,Brazil,Rio de Janeiro,0.859604,0.026432,20210113
257,Brazil,Rio de Janeiro,0.841319,0.017046,20210114
258,Brazil,Rio de Janeiro,0.837892,0.020251,20210115
259,Brazil,Rio de Janeiro,0.843586,0.016156,20210116
260,Brazil,Rio de Janeiro,0.835084,0.016661,20210117
261,Brazil,Rio de Janeiro,0.823952,0.024244,20210118
262,Brazil,Rio de Janeiro,0.83489,0.010637,20210119
263,Brazil,Rio de Janeiro,0.853175,0.017245,20210120
264,Brazil,Rio de Janeiro,0.817298,0.01863,20210121
265,Brazil,Rio de Janeiro,0.854677,0.026212,20210122
266,Brazil,Rio de Janeiro,0.86584,0.019747,20210123
267,Brazil,Rio de Janeiro,0.84817,0.013219,20210124
268,Brazil,Rio de Janeiro,0.843482,0.014287,20210125
269,Brazil,Rio de Janeiro,0.843387,0.011088,20210126
270,Brazil,Rio de Janeiro,0.826835,0.011891,20210127
271,Brazil,Rio de Janeiro,0.847124,0.013934,20210128
272,Brazil,Rio de Janeiro,0.846583,0.0097,20210129
273,Brazil,Rio de Janeiro,0.849241,0.022917,20210130
274,Brazil,Rio de Janeiro,0.852298,0.011311,20210131
275,Brazil,Rio de Janeiro,0.86842,0.016141,20210201
